hotel_name,rating,description,address,url,city,latitude,longitude
Massilia I & II,8.850000000000001,"Massilia I & II in Marseille offers a recently renovated apartment with free WiFi, air-conditioning, and a private bathroom. The property includes a washing machine, refrigerator, microwave, TV, dining area, and stovetop.","8 Bd des Dames, 13002 Marseille, France",https://www.booking.com/hotel/fr/massilia-i-amp-ii.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4As_xm9AGwAIB0gIkOWJjNDI2ZmMtM2Y0OS00OWVjLThmZWEtOGJkNDEzMWQwMDY52AIB4AIB&sid=6a5a03abc590e516f802d74dc1773b96&dist=0&group_adults=2&group_children=0&hapos=2&hpos=2&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1778841809&srpvid=e9e04b6782ac001a&type=total&ucfs=1&,Marseille,43.301871,5.3732261
Eden Islands Marseille Prado,8.850000000000001,"Eden Islands Marseille Prado in Marseille offers family rooms with private bathrooms, air-conditioning, and free WiFi. Each room includes a sofa bed, refrigerator, and TV.","32 Boulevard Michelet, 13008 Marseille, France",https://www.booking.com/hotel/fr/eden-islands.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4As_xm9AGwAIB0gIkOWJjNDI2ZmMtM2Y0OS00OWVjLThmZWEtOGJkNDEzMWQwMDY52AIB4AIB&sid=6a5a03abc590e516f802d74dc1773b96&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1778841809&srpvid=e9e04b6782ac001a&type=total&ucfs=1&,Marseille,43.27009799406044,5.390611470920956
Hôtel Paradis,8.5,"Hôtel Paradis is set in a building built in 1920 and has a luxuriant garden and offers a panoramic view over the sea and the old village of Bormes.

Several rooms have a balcony with a view over the sea, others overlook the village. They also have free Wi-Fi internet access and TV.

Also, a continental breakfast is served daily and can be served buffet-style according to the number of guests. Parking is available for bikes, motorcycles and cars.

Bormes les Mimosas is located between St. Tropez and Hyeres and has stunning views over the Island Port Cros and Porquerolles.","62 Impasse du Castellan, 83230 Bormes-les-Mimosas, France",https://www.booking.com/hotel/fr/paradis.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGXNlYXJjaF9ib3JtZXMgbGVzIG1pbW9zYXNIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aszxm9AGwAIB0gIkOTdkYTEyZjUtNWQxNi00ZWIxLWI4YzAtMmFhYTExYWFhN2Uz2AIB4AIB&sid=6a5a03abc590e516f802d74dc1773b96&dist=0&group_adults=2&group_children=0&hapos=24&hpos=24&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1778841806&srpvid=38324b66ab74008d&type=total&ucfs=1&,Bormes Les Mimosas,43.144686,6.335125000000062
La Villa Nais -Suites & Appartements avec Piscine et Padel,9.4,"La Villa Nais in Bormes-les-Mimosas offers family rooms with private bathrooms, air-conditioning, and garden views. Each room includes a work desk, TV, and soundproofing for a pleasant stay.","rte de martegasse, 83230 Bormes-les-Mimosas, France",https://www.booking.com/hotel/fr/villa-nais.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGXNlYXJjaF9ib3JtZXMgbGVzIG1pbW9zYXNIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aszxm9AGwAIB0gIkOTdkYTEyZjUtNWQxNi00ZWIxLWI4YzAtMmFhYTExYWFhN2Uz2AIB4AIB&sid=6a5a03abc590e516f802d74dc1773b96&dist=0&group_adults=2&group_children=0&hapos=23&hpos=23&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1778841806&srpvid=38324b66ab74008d&type=total&ucfs=1&,Bormes Les Mimosas,43.1591554313712,6.321693062782288
SELECT'soHOME - Charmant appartement pour 4 personnes au coeur de la Favière ! - ILOA-B15,9.8,"SELECT'soHOME - Charmant appartement pour 4 personnes au coeur de la Favière ! in Bormes-les-Mimosas offers a two-bedroom apartment with a living room. The property includes a kitchenette, dishwasher, and a washing machine.","207 Avenue des mimosas, 83230 Bormes-les-Mimosas, France",https://www.booking.com/hotel/fr/select-sohome-charmant-appartement-pour-4-personnes-au-coeur-de-la-faviere-iloa.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGXNlYXJjaF9ib3JtZXMgbGVzIG1pbW9zYXNIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aszxm9AGwAIB0gIkOTdkYTEyZjUtNWQxNi00ZWIxLWI4YzAtMmFhYTExYWFhN2Uz2AIB4AIB&sid=6a5a03abc590e516f802d74dc1773b96&dist=0&group_adults=2&group_children=0&hapos=22&hpos=22&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1778841806&srpvid=38324b66ab74008d&type=total&ucfs=1&,Bormes Les Mimosas,43.124413,6.358911
La Recampado,9.6,"La Recampado in Bormes-les-Mimosas offers a 4-star holiday home with one bedroom and a living room. The property features a private entrance, ensures a quiet street view.

Modern amenities include air-free WiFi in public areas. Guests can relax in the hot tub or enjoy the outdoor furniture.","27 Rue Rompi Cuou, 83230 Bormes-les-Mimosas, France",https://www.booking.com/hotel/fr/la-recampado-bormes-les-mimosas.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGXNlYXJjaF9ib3JtZXMgbGVzIG1pbW9zYXNIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aszxm9AGwAIB0gIkOTdkYTEyZjUtNWQxNi00ZWIxLWI4YzAtMmFhYTExYWFhN2Uz2AIB4AIB&sid=6a5a03abc590e516f802d74dc1773b96&dist=0&group_adults=2&group_children=0&hapos=21&hpos=21&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1778841806&srpvid=38324b66ab74008d&type=total&ucfs=1&,Bormes Les Mimosas,43.150971,6.342117
"SELECTsoHOME - Jardin, piscine, plage 6 pers - ILOA-A02",8.850000000000001,"SELECTsoHOME - Jardin, piscine, plage 6 pers - ILOA-A02 in Bormes-les-Mimosas offers a two-bedroom apartment with one bathroom and a spacious living room. The property includes air-conditioning, a fully equipped kitchenette, and a TV.","207 Avenue des mimosas, 83230 Bormes-les-Mimosas, France",https://www.booking.com/hotel/fr/selectsohome-jardin-piscine-plage-6-pers-iloa-a02.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGXNlYXJjaF9ib3JtZXMgbGVzIG1pbW9zYXNIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aszxm9AGwAIB0gIkOTdkYTEyZjUtNWQxNi00ZWIxLWI4YzAtMmFhYTExYWFhN2Uz2AIB4AIB&sid=6a5a03abc590e516f802d74dc1773b96&dist=0&group_adults=2&group_children=0&hapos=20&hpos=20&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1778841806&srpvid=38324b66ab74008d&type=total&ucfs=1&,Bormes Les Mimosas,43.125406,6.359186
La petite Provence,9.1,"La petite Provence in Bormes-les-Mimosas offers a one-bedroom apartment with a living room. The property features a fully equipped kitchen, dining table, and a work desk. Guests can relax in the seating area or enjoy the city views from the balcony.","2 Rue des Marchands, 83230 Bormes-les-Mimosas, France",https://www.booking.com/hotel/fr/lovely-place-for-2.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGXNlYXJjaF9ib3JtZXMgbGVzIG1pbW9zYXNIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aszxm9AGwAIB0gIkOTdkYTEyZjUtNWQxNi00ZWIxLWI4YzAtMmFhYTExYWFhN2Uz2AIB4AIB&sid=6a5a03abc590e516f802d74dc1773b96&dist=0&group_adults=2&group_children=0&hapos=19&hpos=19&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1778841806&srpvid=38324b66ab74008d&type=total&ucfs=1&,Bormes Les Mimosas,43.15127099096753,6.341906766830476
Appartement pieds dans l’eau Vue Mer Bormes Les Mimosas,9.1,Appartement pieds dans l’eau Vue Mer Bormes Les Mimosas in Bormes-les-Mimosas offers direct beachfront access and a sun terrace. Guests can relax by the sea and enjoy stunning views.,"13 Boulevard du Front de Mer, 83230 Bormes-les-Mimosas, France",https://www.booking.com/hotel/fr/appartement-pieds-dans-l-eau-vue-mer-bormes-les-mimosas.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGXNlYXJjaF9ib3JtZXMgbGVzIG1pbW9zYXNIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aszxm9AGwAIB0gIkOTdkYTEyZjUtNWQxNi00ZWIxLWI4YzAtMmFhYTExYWFhN2Uz2AIB4AIB&sid=6a5a03abc590e516f802d74dc1773b96&dist=0&group_adults=2&group_children=0&hapos=18&hpos=18&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1778841806&srpvid=38324b66ab74008d&type=total&ucfs=1&,Bormes Les Mimosas,43.122153051238,6.3594635804260005
Hotel Restaurant Bellevue,7.6,"Hotel Restaurant Bellevue in Bormes-les-Mimosas offers family rooms with air-conditioning, private bathrooms, and sea views. Each room includes a tea and coffee maker, free toiletries, and a TV.","14 place Gambetta, 83230 Bormes-les-Mimosas, France",https://www.booking.com/hotel/fr/restaurant-bellevue.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGXNlYXJjaF9ib3JtZXMgbGVzIG1pbW9zYXNIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aszxm9AGwAIB0gIkOTdkYTEyZjUtNWQxNi00ZWIxLWI4YzAtMmFhYTExYWFhN2Uz2AIB4AIB&sid=6a5a03abc590e516f802d74dc1773b96&dist=0&group_adults=2&group_children=0&hapos=17&hpos=17&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1778841806&srpvid=38324b66ab74008d&type=total&ucfs=1&,Bormes Les Mimosas,43.15187759303926,6.343135982751846
Hostellerie du Cigalou,8.7,"Set in the medieval village of Bornes-les-Mimosas, this 3-star hotel is just a 25-minute drive from Toulon. It offers an outdoor swimming pool surrounded by mimosas and individually decorated guest rooms.

The rooms and suites at Hostellerie du Cigalou also include an LCD TV and an en suite bathroom. Each one is air-conditioned and a minibar can be added to the accommodation upon request.

The buffet breakfast can be served in the dining room or on the communal terrace. The hotel also has an on-site bar and restaurant, which offer Provencal specialities and cocktails.

Free Wi-Fi is available in public areas and free public parking is possible near the hotel. Other local attractions include the towns of Hyères and Saint-Tropez, both less than 30 km away.","Place Gambetta, 83230 Bormes-les-Mimosas, France",https://www.booking.com/hotel/fr/hostellerie-du-cigalou.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGXNlYXJjaF9ib3JtZXMgbGVzIG1pbW9zYXNIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aszxm9AGwAIB0gIkOTdkYTEyZjUtNWQxNi00ZWIxLWI4YzAtMmFhYTExYWFhN2Uz2AIB4AIB&sid=6a5a03abc590e516f802d74dc1773b96&dist=0&group_adults=2&group_children=0&hapos=16&hpos=16&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1778841806&srpvid=38324b66ab74008d&type=total&ucfs=1&,Bormes Les Mimosas,43.1519579,6.343283499999984
Villa avec piscine - confort et tranquillité,9.0,"Villa avec piscine - confort et tranquillité in Bormes-les-Mimosas offers four bedrooms and three bathrooms. The spacious layout includes a living room with a sofa and TV, ensuring comfort for all guests.","850 Route des Lavandières, 83230 Bormes-les-Mimosas, France",https://www.booking.com/hotel/fr/villa-avec-piscine-confort-et-tranquillite.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGXNlYXJjaF9ib3JtZXMgbGVzIG1pbW9zYXNIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aszxm9AGwAIB0gIkOTdkYTEyZjUtNWQxNi00ZWIxLWI4YzAtMmFhYTExYWFhN2Uz2AIB4AIB&sid=6a5a03abc590e516f802d74dc1773b96&dist=0&group_adults=2&group_children=0&hapos=15&hpos=15&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1778841806&srpvid=38324b66ab74008d&type=total&ucfs=1&,Bormes Les Mimosas,43.1454804815859,6.35007622224631
My Little Provence Bormes Les Mimosas,9.0,"My Little Provence Bormes Les Mimosas in Bormes-les-Mimosas offers direct beachfront access, a lush garden, and a spacious terrace. Guests can relax by the seasonal outdoor swimming pool and enjoy free WiFi throughout the apartment.","Bâtiment K Appt 305 834 Chemin de la Mer, 83230 Bormes-les-Mimosas, France",https://www.booking.com/hotel/fr/my-little-provence.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGXNlYXJjaF9ib3JtZXMgbGVzIG1pbW9zYXNIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aszxm9AGwAIB0gIkOTdkYTEyZjUtNWQxNi00ZWIxLWI4YzAtMmFhYTExYWFhN2Uz2AIB4AIB&sid=6a5a03abc590e516f802d74dc1773b96&dist=0&group_adults=2&group_children=0&hapos=14&hpos=14&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1778841806&srpvid=38324b66ab74008d&type=total&ucfs=1&,Bormes Les Mimosas,43.121209117145,6.357578741897
Superbe T2 4 étoiles climatisé Favière refait à neuf,9.1,Superbe T2 4 étoiles climatisé Favière refait à neuf in Bormes-les-Mimosas offers a convenient location with Favière just a 3-minute walk away and La Favière less than 1 km distant. Chateau de Grimaud and Le Pont des Fées are 34 km from the property.,"212 Boulevard du Front de Mer, 83230 Bormes-les-Mimosas, France",https://www.booking.com/hotel/fr/superbe-t2-4-etoiles-climatise-faviere-refait-a-neuf.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGXNlYXJjaF9ib3JtZXMgbGVzIG1pbW9zYXNIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aszxm9AGwAIB0gIkOTdkYTEyZjUtNWQxNi00ZWIxLWI4YzAtMmFhYTExYWFhN2Uz2AIB4AIB&sid=6a5a03abc590e516f802d74dc1773b96&dist=0&group_adults=2&group_children=0&hapos=13&hpos=13&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1778841806&srpvid=38324b66ab74008d&type=total&ucfs=1&,Bormes Les Mimosas,43.1238485,6.3598623
Les Bastides du Haut Para,9.0,"Les Bastides du Haut Para in Bormes-les-Mimosas offers a 4-star holiday home with two bedrooms and two bathrooms. The property features a spacious living room, terrace, and garden, complemented by free WiFi.","3186 Chemin du Train des Pignes, 83230 Bormes-les-Mimosas, France",https://www.booking.com/hotel/fr/les-bastides-du-haut-para.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGXNlYXJjaF9ib3JtZXMgbGVzIG1pbW9zYXNIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aszxm9AGwAIB0gIkOTdkYTEyZjUtNWQxNi00ZWIxLWI4YzAtMmFhYTExYWFhN2Uz2AIB4AIB&sid=6a5a03abc590e516f802d74dc1773b96&dist=0&group_adults=2&group_children=0&hapos=12&hpos=12&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1778841806&srpvid=38324b66ab74008d&type=total&ucfs=1&,Bormes Les Mimosas,43.1459508,6.3259902
Studio idéal séjour en amoureux rez de jardin proche plage,8.3,Studio idéal séjour en amoureux rez de jardin proche plage in Bormes-les-Mimosas offers direct beachfront access and a spacious terrace. Guests can relax by the sea and enjoy garden views.,"73 Avenue des Violettes, 83230 Bormes-les-Mimosas, France",https://www.booking.com/hotel/fr/studio-ideal-sejour-en-amoureux-rez-de-jardin-proche-plage.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGXNlYXJjaF9ib3JtZXMgbGVzIG1pbW9zYXNIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aszxm9AGwAIB0gIkOTdkYTEyZjUtNWQxNi00ZWIxLWI4YzAtMmFhYTExYWFhN2Uz2AIB4AIB&sid=6a5a03abc590e516f802d74dc1773b96&dist=0&group_adults=2&group_children=0&hapos=11&hpos=11&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1778841806&srpvid=38324b66ab74008d&type=total&ucfs=1&,Bormes Les Mimosas,43.12259115119,6.35503984523
Superbe Duplex 35m2 vue mer avec piscine,8.5,"Superbe Duplex 35m2 vue mer avec piscine in Bormes-les-Mimosas offers a spacious apartment with a swimming pool, sun terrace, and garden. Guests enjoy free WiFi, a bar, and a lift for easy access.","27 1575 Route des Lavandières, 83230 Bormes-les-Mimosas, France",https://www.booking.com/hotel/fr/voir-les-photos-presentationemplacementcommentairesl-39-hote-2-pieces-35m2-borme.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGXNlYXJjaF9ib3JtZXMgbGVzIG1pbW9zYXNIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aszxm9AGwAIB0gIkOTdkYTEyZjUtNWQxNi00ZWIxLWI4YzAtMmFhYTExYWFhN2Uz2AIB4AIB&sid=6a5a03abc590e516f802d74dc1773b96&dist=0&group_adults=2&group_children=0&hapos=10&hpos=10&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1778841806&srpvid=38324b66ab74008d&type=total&ucfs=1&,Bormes Les Mimosas,43.1431217,6.35213980000003
"Bord de mer, charmant studio entièrement équipé",8.8,"Bord de mer, charmant studio entièrement équipé in Bormes-les-Mimosas offers a one-bedroom apartment with a fully equipped kitchen, air-conditioning, and a washing machine. The property includes a dining area, TV, and free WiFi.","1er étage 140 Avenue des Mimosas, 83230 Bormes-les-Mimosas, France",https://www.booking.com/hotel/fr/bord-de-mer-charmant-studio-entierement-equipe.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGXNlYXJjaF9ib3JtZXMgbGVzIG1pbW9zYXNIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aszxm9AGwAIB0gIkOTdkYTEyZjUtNWQxNi00ZWIxLWI4YzAtMmFhYTExYWFhN2Uz2AIB4AIB&sid=6a5a03abc590e516f802d74dc1773b96&dist=0&group_adults=2&group_children=0&hapos=9&hpos=9&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1778841806&srpvid=38324b66ab74008d&type=total&ucfs=1&,Bormes Les Mimosas,43.1260231,6.358852
Camping Clau Mar Jo,8.0,"Located 2 km from the Mediterranean Sea, this campsite is located in Bormes-les-Mimosas, in the Provence-Alpes-Côte d'Azur region. WiFi is available troughout at an extra cost.

With a private terrace and garden furniture, each mobile home at Camping Clau Mar Jo has a fully equipped kitchen with a microwave and fridge. A dining area and a private bathroom with shower are also included.

You can find a supermarket only 500 metres from the property. Le Lavandou is 3 km away and Hyeres is 21 km away. Free private parking is available on site.","895 Chemin de Benat, 83230 Bormes-les-Mimosas, France",https://www.booking.com/hotel/fr/cmaping-clau-mar-jo.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGXNlYXJjaF9ib3JtZXMgbGVzIG1pbW9zYXNIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aszxm9AGwAIB0gIkOTdkYTEyZjUtNWQxNi00ZWIxLWI4YzAtMmFhYTExYWFhN2Uz2AIB4AIB&sid=6a5a03abc590e516f802d74dc1773b96&dist=0&group_adults=2&group_children=0&hapos=8&hpos=8&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1778841806&srpvid=38324b66ab74008d&type=total&ucfs=1&,Bormes Les Mimosas,43.13461922500552,6.3467757403850555
Hotel La Voile,8.1,"Hotel La Voile is ideally situated just 400 metres from the beaches and Bormes harbour in a quiet, peaceful environment near the village of La Favière. There is an outdoor naturally heated pool and a lounge bar.

Some of the guestrooms offer a view of the sea or garden. Choose from single or double rooms, some of which can accommodate up to 4 people.

A buffet breakfast is available in the dining area every morning for an extra charge. The hotel can also recommend a range of restaurants in the local area.

Hotel La Voile is located near the charming medieval village of Bormes Les Mimosas and less than 100 metres from the local shops and restaurants. The surrounding area offers a variety of nautical and outdoor activities. Private parking is available upon request with a supplement.","165 Avenue Des Girelles - La Favière, 83230 Bormes-les-Mimosas, France",https://www.booking.com/hotel/fr/hotel-la-voile-fr.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGXNlYXJjaF9ib3JtZXMgbGVzIG1pbW9zYXNIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aszxm9AGwAIB0gIkOTdkYTEyZjUtNWQxNi00ZWIxLWI4YzAtMmFhYTExYWFhN2Uz2AIB4AIB&sid=6a5a03abc590e516f802d74dc1773b96&dist=0&group_adults=2&group_children=0&hapos=7&hpos=7&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1778841806&srpvid=38324b66ab74008d&type=total&ucfs=1&,Bormes Les Mimosas,43.12549,6.357300000000009
Le Mas de la Palmeraie - Appartement dans propriété privée au calme avec piscine et tennis,9.4,"Le Mas de la Palmeraie in Bormes-les-Mimosas offers a holiday home with three bedrooms and two bathrooms. The property features a sun terrace, garden, tennis court, and a year-round outdoor swimming pool. Free WiFi is available throughout the stay.","193 Chemin des Resedas, 83230 Bormes-les-Mimosas, France",https://www.booking.com/hotel/fr/le-mas-de-la-palmeraie-appartement-dans-propriete-privee-au-calme-avec-piscine-e.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGXNlYXJjaF9ib3JtZXMgbGVzIG1pbW9zYXNIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aszxm9AGwAIB0gIkOTdkYTEyZjUtNWQxNi00ZWIxLWI4YzAtMmFhYTExYWFhN2Uz2AIB4AIB&sid=6a5a03abc590e516f802d74dc1773b96&dist=0&group_adults=2&group_children=0&hapos=6&hpos=6&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1778841806&srpvid=38324b66ab74008d&type=total&ucfs=1&,Bormes Les Mimosas,43.1272254,6.3316425
Le Mirage,9.2,"The Mirage hotel is nestled in the heart of a restful place, a perfect balance between sea and nature, to offer you an unforgettable experience throughout your stay.
For a night or a stay, whether you are with family or friends, take full advantage of our hotel, a cosy nest nestled in Bormes-les-Mimosas, to relax and enjoy an ideal wellness experience.

Spend your days strolling through the village, discovering its history, or heading to the beach to bask in the sun. You can also choose to stay by our outdoor swimming pool, to make room for serenity, to enjoy our cocktails on our terrace with its unbeatable view.

After a delicious healthy meal in our restaurant, enjoy your evening and relax in the calm of your room with its panoramic view of the sea and the village of Bormes-les-Mimosas.","38, Rue De La Vue Des Iles, 83230 Bormes-les-Mimosas, France",https://www.booking.com/hotel/fr/le-domaine-du-mirage.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGXNlYXJjaF9ib3JtZXMgbGVzIG1pbW9zYXNIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aszxm9AGwAIB0gIkOTdkYTEyZjUtNWQxNi00ZWIxLWI4YzAtMmFhYTExYWFhN2Uz2AIB4AIB&sid=6a5a03abc590e516f802d74dc1773b96&dist=0&group_adults=2&group_children=0&hapos=5&hpos=5&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1778841806&srpvid=38324b66ab74008d&type=total&ucfs=1&,Bormes Les Mimosas,43.144568554122,6.351684182882309
Studio Côte d'Azur-10 by Interhome,8.0,"Studio Côte d'Azur-10 by Interhome in Bormes-les-Mimosas offers a 2-star apartment with a living room. The property includes a kitchenette, balcony, washing machine, private bathroom, and a dining area.","83230 Bormes-les-Mimosas, France",https://www.booking.com/hotel/fr/apartment-cote-d-azur-10.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGXNlYXJjaF9ib3JtZXMgbGVzIG1pbW9zYXNIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aszxm9AGwAIB0gIkOTdkYTEyZjUtNWQxNi00ZWIxLWI4YzAtMmFhYTExYWFhN2Uz2AIB4AIB&sid=6a5a03abc590e516f802d74dc1773b96&dist=0&group_adults=2&group_children=0&hapos=4&hpos=4&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1778841806&srpvid=38324b66ab74008d&type=total&ucfs=1&,Bormes Les Mimosas,43.122823,6.35579
Camping Tikayan Clau Mar Jo - Maeva,8.3,"Camping Tikayan Clau Mar Jo - Maeva in Bormes-les-Mimosas offers three bedrooms, a living room, and a bathroom. The property includes air-conditioning, a fully equipped kitchen, and a dining area.","895 Chemin de Bénat, 83230 Bormes-les-Mimosas, France",https://www.booking.com/hotel/fr/camping-tikayan-clau-mar-jo.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGXNlYXJjaF9ib3JtZXMgbGVzIG1pbW9zYXNIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aszxm9AGwAIB0gIkOTdkYTEyZjUtNWQxNi00ZWIxLWI4YzAtMmFhYTExYWFhN2Uz2AIB4AIB&sid=6a5a03abc590e516f802d74dc1773b96&dist=0&group_adults=2&group_children=0&hapos=3&hpos=3&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1778841806&srpvid=38324b66ab74008d&type=total&ucfs=1&,Bormes Les Mimosas,43.1345243,6.3474833
Lilie House,9.6,"Lilie House in Bormes-les-Mimosas offers a holiday home with two bedrooms and a living room. The property features a terrace with sea views, air-conditioning, and free WiFi.","4 Rue du Corsaire Mourdeille, 83230 Bormes-les-Mimosas, France",https://www.booking.com/hotel/fr/lilie-house.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCGXNlYXJjaF9ib3JtZXMgbGVzIG1pbW9zYXNIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aszxm9AGwAIB0gIkOTdkYTEyZjUtNWQxNi00ZWIxLWI4YzAtMmFhYTExYWFhN2Uz2AIB4AIB&sid=6a5a03abc590e516f802d74dc1773b96&dist=0&group_adults=2&group_children=0&hapos=2&hpos=2&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1778841806&srpvid=38324b66ab74008d&type=total&ucfs=1&,Bormes Les Mimosas,43.1509034,6.3419325
